time,temperature_2m_max,temperature_2m_min,relative_humidity_2m_max,relative_humidity_2m_min,wind_speed_10m_max,dew_point_2m_max,dew_point_2m_min,city,latitude,longitude
2022-11-14,30.5,16.4,69,21,20.4,11.6,5.2,Buraidah,26.3259,43.974
2022-11-15,32.7,18.7,37,16,29.7,5.2,1.5,Buraidah,26.3259,43.974
2022-11-16,32.7,17.8,81,15,24.1,14.6,2.0,Buraidah,26.3259,43.974
2022-11-17,29.4,17.1,93,21,19.9,16.0,4.9,Buraidah,26.3259,43.974
2022-11-18,24.7,15.5,93,47,26.3,16.0,12.1,Buraidah,26.3259,43.974
2022-11-19,23.6,13.1,90,39,28.5,13.0,7.6,Buraidah,26.3259,43.974
2022-11-20,19.6,10.8,92,49,19.2,10.1,8.6,Buraidah,26.3259,43.974
2022-11-21,22.6,9.8,93,34,14.8,9.6,5.5,Buraidah,26.3259,43.974
2022-11-22,24.4,10.9,86,32,14.9,9.3,3.6,Buraidah,26.3259,43.974
2022-11-23,27.9,13.8,47,20,22.4,5.1,-2.1,Buraidah,26.3259,43.974
2022-11-24,28.6,17.3,35,15,25.1,2.6,-0.7,Buraidah,26.3259,43.974
2022-11-25,28.2,16.3,89,23,24.8,14.6,-1.2,Buraidah,26.3259,43.974
2022-11-26,27.6,14.9,92,31,17.4,14.1,8.4,Buraidah,26.3259,43.974
2022-11-27,28.9,16.3,56,21,19.2,8.1,4.5,Buraidah,26.3259,43.974
2022-11-28,28.9,16.8,43,17,20.3,5.3,0.0,Buraidah,26.3259,43.974
2022-11-29,28.1,18.4,30,13,28.3,0.9,-2.6,Buraidah,26.3259,43.974
2022-11-30,29.0,16.3,64,18,20.4,11.4,1.0,Buraidah,26.3259,43.974
2022-12-01,25.1,14.4,70,32,16.9,10.0,7.2,Buraidah,26.3259,43.974
2022-12-02,26.3,13.4,82,29,15.3,10.8,6.6,Buraidah,26.3259,43.974
2022-12-03,26.3,14.3,60,22,12.0,8.3,2.6,Buraidah,26.3259,43.974
2022-12-04,26.9,13.4,69,21,24.9,10.8,0.1,Buraidah,26.3259,43.974
2022-12-05,24.3,14.1,83,32,25.7,13.1,6.5,Buraidah,26.3259,43.974
2022-12-06,21.3,14.0,99,60,24.4,14.3,12.7,Buraidah,26.3259,43.974
2022-12-07,19.4,13.9,98,74,17.1,15.1,13.5,Buraidah,26.3259,43.974
2022-12-08,19.2,13.2,97,70,17.2,14.6,12.6,Buraidah,26.3259,43.974
2022-12-09,18.9,10.0,94,63,16.9,13.0,8.4,Buraidah,26.3259,43.974
2022-12-10,17.7,7.4,93,55,9.8,10.7,5.9,Buraidah,26.3259,43.974
2022-12-11,19.1,7.1,91,46,14.2,10.1,5.7,Buraidah,26.3259,43.974
2022-12-12,22.3,12.5,78,47,21.1,13.1,8.8,Buraidah,26.3259,43.974
2022-12-13,25.1,12.1,74,42,20.2,13.1,6.4,Buraidah,26.3259,43.974
2022-12-14,26.4,15.2,82,26,21.3,12.8,5.4,Buraidah,26.3259,43.974
2022-12-15,24.7,12.1,84,37,19.5,12.8,7.9,Buraidah,26.3259,43.974
2022-12-16,20.3,9.9,96,51,21.0,11.1,8.9,Buraidah,26.3259,43.974
2022-12-17,19.0,8.7,96,47,13.0,10.4,7.3,Buraidah,26.3259,43.974
2022-12-18,18.8,8.3,93,46,11.4,8.4,6.5,Buraidah,26.3259,43.974
2022-12-19,19.0,8.1,88,34,11.2,6.3,2.4,Buraidah,26.3259,43.974
2022-12-20,22.6,6.6,72,30,16.1,5.6,1.9,Buraidah,26.3259,43.974
2022-12-21,24.7,10.8,65,23,25.6,5.0,2.3,Buraidah,26.3259,43.974
2022-12-22,22.5,12.5,56,29,17.0,6.5,3.1,Buraidah,26.3259,43.974
2022-12-23,23.4,11.4,82,28,31.0,13.6,2.5,Buraidah,26.3259,43.974
2022-12-24,18.3,8.2,89,43,15.5,7.9,5.0,Buraidah,26.3259,43.974
2022-12-25,18.5,5.6,94,43,15.9,7.7,4.7,Buraidah,26.3259,43.974
2022-12-26,17.5,7.0,96,49,20.3,9.5,5.8,Buraidah,26.3259,43.974
2022-12-27,15.7,6.3,100,44,28.7,7.5,2.9,Buraidah,26.3259,43.974
2022-12-28,13.5,3.3,98,58,22.1,6.2,3.0,Buraidah,26.3259,43.974
2022-12-29,14.4,3.7,98,53,15.5,6.4,3.4,Buraidah,26.3259,43.974
2022-12-30,13.6,5.6,87,50,18.7,7.7,2.0,Buraidah,26.3259,43.974
2022-12-31,17.8,9.2,91,58,12.1,10.6,7.9,Buraidah,26.3259,43.974
2023-01-01,15.3,9.3,95,69,17.8,10.3,8.6,Buraidah,26.3259,43.974
2023-01-02,13.8,10.2,95,82,16.5,11.3,8.8,Buraidah,26.3259,43.974
2023-01-03,17.5,11.7,95,71,24.7,13.0,10.8,Buraidah,26.3259,43.974
2023-01-04,19.4,8.9,93,67,31.5,14.1,7.5,Buraidah,26.3259,43.974
2023-01-05,15.1,5.0,98,58,15.0,9.2,3.9,Buraidah,26.3259,43.974
2023-01-06,14.0,3.6,97,54,8.0,7.9,3.1,Buraidah,26.3259,43.974
2023-01-07,14.6,4.6,93,45,10.1,7.1,2.6,Buraidah,26.3259,43.974
2023-01-08,17.0,4.5,90,59,15.0,12.0,3.0,Buraidah,26.3259,43.974
2023-01-09,20.5,10.0,92,67,31.9,14.5,8.8,Buraidah,26.3259,43.974
2023-01-10,12.7,7.8,94,63,25.3,8.0,5.2,Buraidah,26.3259,43.974
2023-01-11,12.3,4.9,93,58,16.6,6.9,3.3,Buraidah,26.3259,43.974
2023-01-12,14.2,6.6,91,61,15.8,7.5,4.4,Buraidah,26.3259,43.974
2023-01-13,19.0,7.3,90,59,16.4,11.8,5.6,Buraidah,26.3259,43.974
2023-01-14,21.5,11.5,96,59,21.4,13.9,9.6,Buraidah,26.3259,43.974
2023-01-15,16.9,9.2,96,61,14.3,10.3,8.0,Buraidah,26.3259,43.974
2023-01-16,19.5,11.7,98,72,16.4,15.2,11.1,Buraidah,26.3259,43.974
2023-01-17,16.6,7.8,97,54,28.0,13.5,7.2,Buraidah,26.3259,43.974
2023-01-18,14.6,5.0,96,53,12.7,7.4,3.8,Buraidah,26.3259,43.974
2023-01-19,15.1,4.2,94,52,11.8,7.2,3.2,Buraidah,26.3259,43.974
2023-01-20,17.0,5.2,94,51,11.9,8.8,4.3,Buraidah,26.3259,43.974
2023-01-21,19.8,8.1,87,52,17.3,11.4,5.9,Buraidah,26.3259,43.974
2023-01-22,19.4,10.4,89,53,16.9,11.3,8.1,Buraidah,26.3259,43.974
2023-01-23,20.7,10.6,94,44,14.4,11.4,8.1,Buraidah,26.3259,43.974
2023-01-24,18.6,9.8,99,56,24.9,11.4,9.6,Buraidah,26.3259,43.974
2023-01-25,16.3,10.3,97,66,16.8,11.3,9.7,Buraidah,26.3259,43.974
2023-01-26,16.4,7.5,96,57,14.8,10.9,6.9,Buraidah,26.3259,43.974
2023-01-27,15.7,5.1,99,51,10.3,8.4,4.2,Buraidah,26.3259,43.974
2023-01-28,18.1,4.8,96,44,17.4,7.7,4.0,Buraidah,26.3259,43.974
2023-01-29,23.5,9.2,89,32,22.0,9.5,5.5,Buraidah,26.3259,43.974
2023-01-30,26.1,10.1,77,25,20.2,11.1,4.5,Buraidah,26.3259,43.974
2023-01-31,27.9,13.5,86,26,37.3,13.4,6.2,Buraidah,26.3259,43.974
2023-02-01,21.0,9.2,98,41,19.3,11.1,7.1,Buraidah,26.3259,43.974
2023-02-02,18.5,6.6,91,29,26.6,7.5,-0.6,Buraidah,26.3259,43.974
2023-02-03,16.0,5.1,75,28,13.8,1.7,-2.3,Buraidah,26.3259,43.974
2023-02-04,24.1,6.1,75,18,21.2,4.0,-1.5,Buraidah,26.3259,43.974
2023-02-05,21.7,7.3,75,28,15.8,7.6,-1.9,Buraidah,26.3259,43.974
2023-02-06,25.1,12.8,58,24,26.6,8.2,0.9,Buraidah,26.3259,43.974
2023-02-07,18.4,7.5,78,29,18.7,4.2,0.0,Buraidah,26.3259,43.974
2023-02-08,17.1,5.9,82,33,17.1,3.1,0.4,Buraidah,26.3259,43.974
2023-02-09,15.9,5.8,74,26,17.3,1.8,-4.3,Buraidah,26.3259,43.974
2023-02-10,19.8,6.7,66,24,19.7,2.2,-1.7,Buraidah,26.3259,43.974
2023-02-11,25.9,11.1,52,22,29.5,6.4,0.0,Buraidah,26.3259,43.974
2023-02-12,25.9,11.3,66,23,28.7,12.3,-0.3,Buraidah,26.3259,43.974
2023-02-13,17.5,9.2,83,35,24.0,6.9,2.1,Buraidah,26.3259,43.974
2023-02-14,19.7,7.6,91,52,24.0,11.8,5.7,Buraidah,26.3259,43.974
2023-02-15,15.1,6.8,88,66,17.4,9.3,4.6,Buraidah,26.3259,43.974
2023-02-16,14.9,4.9,83,47,18.9,4.6,1.0,Buraidah,26.3259,43.974
2023-02-17,11.5,6.4,81,61,18.3,5.5,3.3,Buraidah,26.3259,43.974
2023-02-18,11.9,5.0,79,40,15.3,3.0,-2.6,Buraidah,26.3259,43.974
2023-02-19,15.8,6.5,78,35,16.2,3.2,-0.1,Buraidah,26.3259,43.974
2023-02-20,21.6,6.5,74,20,17.6,6.2,-2.5,Buraidah,26.3259,43.974
2023-02-21,27.8,11.7,62,17,23.2,9.7,-2.6,Buraidah,26.3259,43.974
2023-02-22,25.0,10.4,68,26,15.3,9.8,4.2,Buraidah,26.3259,43.974
2023-02-23,29.2,12.7,52,16,25.5,7.5,-1.2,Buraidah,26.3259,43.974
2023-02-24,24.0,9.7,67,23,18.2,4.3,1.3,Buraidah,26.3259,43.974
2023-02-25,29.1,11.4,55,15,17.7,4.3,-0.2,Buraidah,26.3259,43.974
2023-02-26,28.8,13.5,59,15,16.3,6.8,-0.7,Buraidah,26.3259,43.974
2023-02-27,25.8,12.6,80,35,24.2,11.1,7.1,Buraidah,26.3259,43.974
2023-02-28,24.4,12.8,87,26,23.4,10.8,2.1,Buraidah,26.3259,43.974
2023-03-01,25.2,12.3,54,18,17.4,3.7,-0.9,Buraidah,26.3259,43.974
2023-03-02,28.5,13.1,51,21,16.9,8.7,0.4,Buraidah,26.3259,43.974
2023-03-03,30.9,15.9,51,16,22.7,5.8,1.5,Buraidah,26.3259,43.974
2023-03-04,31.6,18.4,37,16,21.6,5.3,1.3,Buraidah,26.3259,43.974
2023-03-05,32.9,16.3,42,12,26.5,4.3,0.0,Buraidah,26.3259,43.974
2023-03-06,31.9,19.0,60,11,29.9,11.1,-3.6,Buraidah,26.3259,43.974
2023-03-07,32.3,19.0,61,11,33.7,12.2,-2.5,Buraidah,26.3259,43.974
2023-03-08,26.4,16.8,70,36,25.8,13.3,8.6,Buraidah,26.3259,43.974
2023-03-09,24.6,13.8,76,29,25.5,12.7,5.1,Buraidah,26.3259,43.974
2023-03-10,22.9,11.1,85,26,26.8,9.7,2.6,Buraidah,26.3259,43.974
2023-03-11,24.0,10.5,90,29,23.3,9.1,4.4,Buraidah,26.3259,43.974
2023-03-12,19.4,12.5,92,50,20.9,14.0,5.9,Buraidah,26.3259,43.974
2023-03-13,23.6,11.0,95,48,13.8,15.1,10.3,Buraidah,26.3259,43.974
2023-03-14,26.8,13.7,96,35,18.0,17.7,9.8,Buraidah,26.3259,43.974
2023-03-15,25.3,12.4,83,31,27.9,13.9,7.0,Buraidah,26.3259,43.974
2023-03-16,23.3,11.2,78,32,17.3,8.9,5.8,Buraidah,26.3259,43.974
2023-03-17,28.4,12.5,67,20,22.8,9.0,3.1,Buraidah,26.3259,43.974
2023-03-18,30.2,16.5,61,17,33.5,11.2,2.4,Buraidah,26.3259,43.974
2023-03-19,27.5,14.3,62,14,20.9,9.8,-4.9,Buraidah,26.3259,43.974
2023-03-20,26.4,12.3,57,7,33.4,5.9,-14.5,Buraidah,26.3259,43.974
2023-03-21,23.3,11.1,50,22,22.4,3.0,-0.4,Buraidah,26.3259,43.974
2023-03-22,23.7,10.5,56,18,21.7,3.6,-2.0,Buraidah,26.3259,43.974
2023-03-23,24.7,12.0,53,21,19.9,3.3,0.7,Buraidah,26.3259,43.974
2023-03-24,29.4,14.3,43,13,24.2,2.8,-1.6,Buraidah,26.3259,43.974
2023-03-25,32.7,18.5,61,9,38.5,10.9,-4.8,Buraidah,26.3259,43.974
2023-03-26,27.5,14.0,82,18,26.9,14.2,0.9,Buraidah,26.3259,43.974
2023-03-27,25.2,13.2,73,27,13.4,9.1,3.8,Buraidah,26.3259,43.974
2023-03-28,26.1,13.7,64,18,13.9,6.9,-1.3,Buraidah,26.3259,43.974
2023-03-29,28.3,14.0,53,13,17.9,4.5,-2.4,Buraidah,26.3259,43.974
2023-03-30,33.1,15.8,75,17,32.7,12.7,-0.3,Buraidah,26.3259,43.974
2023-03-31,23.2,11.1,77,28,30.9,11.5,-1.1,Buraidah,26.3259,43.974
2023-04-01,20.5,8.3,59,19,13.7,0.9,-4.2,Buraidah,26.3259,43.974
2023-04-02,22.7,9.0,59,15,15.5,2.4,-5.8,Buraidah,26.3259,43.974
2023-04-03,25.6,9.2,44,9,14.6,-2.4,-9.1,Buraidah,26.3259,43.974
2023-04-04,28.5,11.9,31,9,14.0,-3.7,-7.6,Buraidah,26.3259,43.974
2023-04-05,31.3,13.8,29,8,17.4,-3.2,-7.3,Buraidah,26.3259,43.974
2023-04-06,34.2,18.4,60,10,35.8,12.7,-6.0,Buraidah,26.3259,43.974
